alocacao_id,auditor_id,projeto_id,nivel_num,anos_experiencia,n_skills_auditor,n_setores_exp,n_certificacoes,disponibilidade_pct,ingles,espanhol,performance_media,complexidade_num,nivel_min_num,n_skills_requeridas,n_certs_requeridas,duracao_dias,ingles_requerido,nivel_gap,skills_overlap,skills_match_pct,nivel_match,setor_match,cert_match,fit_score,aud_skill_IFRS,req_skill_IFRS,match_skill_IFRS,aud_skill_USGAAP,req_skill_USGAAP,match_skill_USGAAP,aud_skill_BRGAAP,req_skill_BRGAAP,match_skill_BRGAAP,aud_skill_SOX,req_skill_SOX,match_skill_SOX,aud_skill_COSO,req_skill_COSO,match_skill_COSO,aud_skill_CISA,req_skill_CISA,match_skill_CISA,aud_skill_ISO27001,req_skill_ISO27001,match_skill_ISO27001,aud_skill_Auditoria_Financeira,req_skill_Auditoria_Financeira,match_skill_Auditoria_Financeira,aud_skill_Auditoria_Operacional,req_skill_Auditoria_Operacional,match_skill_Auditoria_Operacional,aud_skill_Auditoria_TI,req_skill_Auditoria_TI,match_skill_Auditoria_TI,aud_skill_Auditoria_Fiscal,req_skill_Auditoria_Fiscal,match_skill_Auditoria_Fiscal,aud_skill_Auditoria_Compliance,req_skill_Auditoria_Compliance,match_skill_Auditoria_Compliance,aud_skill_Forensics_Antilavagem,req_skill_Forensics_Antilavagem,match_skill_Forensics_Antilavagem,aud_skill_ESG_Sustentabilidade,req_skill_ESG_Sustentabilidade,match_skill_ESG_Sustentabilidade,aud_skill_Gestao_Riscos,req_skill_Gestao_Riscos,match_skill_Gestao_Riscos,aud_cert_CPA,req_cert_CPA,aud_cert_CIA,req_cert_CIA,aud_cert_CISA,req_cert_CISA,aud_cert_CFE,req_cert_CFE,aud_cert_CRC,req_cert_CRC,aud_cert_ACCA,req_cert_ACCA,aud_cert_CFA,req_cert_CFA
ALOC-01184,AUD-0181,PRJ-0227,1,4,7,2,1,50.3,0,0,3.73,2,2,6,2,36,1,-1,3,0.5,0.6,0.0,0.0,0.3313,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
ALOC-01185,AUD-0063,PRJ-0032,3,14,11,1,2,10.8,1,0,3.97,0,0,2,0,11,0,3,1,0.5,0.85,0.0,1.0,0.5581,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ALOC-01186,AUD-0088,PRJ-0024,0,0,3,2,0,70.0,1,1,2.56,1,2,4,1,15,1,-2,1,0.25,0.2,0.0,0.0,0.1629,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ALOC-01187,AUD-0178,PRJ-0280,0,0,2,1,0,66.0,1,0,3.2,2,3,4,2,43,1,-3,0,0.0,0.0,0.0,0.0,0.1274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ALOC-01188,AUD-0034,PRJ-0009,4,22,12,1,5,35.5,1,0,4.7,3,4,5,3,66,1,0,4,0.8,1.0,0.0,1.0,0.7312,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
ALOC-01189,AUD-0172,PRJ-0038,2,10,7,2,1,9.9,1,0,3.78,0,0,4,0,10,0,2,1,0.25,0.9,0.0,1.0,0.4464,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALOC-01190,AUD-0185,PRJ-0272,4,22,12,3,3,82.0,1,0,4.84,1,2,3,1,24,0,2,1,0.3333,0.9,1.0,1.0,0.7271,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
ALOC-01191,AUD-0020,PRJ-0227,3,14,8,2,4,54.1,0,1,4.32,2,2,6,2,36,1,1,3,0.5,0.95,0.0,0.5,0.4208,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
ALOC-01192,AUD-0052,PRJ-0105,0,0,4,2,0,56.5,1,1,3.57,3,4,5,3,32,1,-4,1,0.2,0.0,0.0,0.0,0.1787,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
ALOC-01193,AUD-0036,PRJ-0077,2,9,8,3,3,81.0,1,0,3.43,0,1,2,0,9,1,1,1,0.5,0.95,0.0,1.0,0.6179,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
ALOC-01194,AUD-0012,PRJ-0048,3,13,8,2,4,72.5,1,0,3.9,3,4,6,3,86,1,-1,3,0.5,0.6,0.0,0.6667,0.5328,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0
ALOC-01195,AUD-0177,PRJ-0196,1,4,4,3,0,32.0,1,0,3.78,0,0,3,0,4,0,1,1,0.3333,0.95,1.0,1.0,0.6648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01196,AUD-0113,PRJ-0250,0,1,3,1,0,52.7,1,0,2.88,2,2,5,2,34,1,-2,0,0.0,0.2,0.0,0.0,0.0717,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ALOC-01197,AUD-0118,PRJ-0043,1,3,6,2,1,60.5,1,1,3.35,3,3,6,3,45,1,-2,2,0.3333,0.2,0.0,0.0,0.2762,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
ALOC-01198,AUD-0091,PRJ-0068,0,2,4,1,0,8.4,1,0,2.93,0,1,3,0,14,0,-1,0,0.0,0.6,1.0,1.0,0.4913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01199,AUD-0101,PRJ-0008,1,5,5,2,0,75.5,0,0,2.89,1,1,3,1,15,1,0,1,0.3333,1.0,0.0,0.0,0.3732,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ALOC-01200,AUD-0142,PRJ-0226,0,2,5,2,0,92.7,1,0,2.45,0,0,3,0,5,0,0,0,0.0,1.0,0.0,1.0,0.4689,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01201,AUD-0109,PRJ-0030,1,5,6,2,1,74.9,1,0,3.06,1,1,3,1,36,0,0,2,0.6667,1.0,0.0,0.0,0.4944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ALOC-01202,AUD-0103,PRJ-0112,1,2,6,1,1,59.0,0,1,3.47,2,3,6,2,38,1,-2,2,0.3333,0.2,0.0,0.0,0.2291,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
ALOC-01203,AUD-0197,PRJ-0272,2,8,7,1,1,41.8,1,0,3.72,1,2,3,1,24,0,0,2,0.6667,1.0,0.0,0.0,0.5258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ALOC-01204,AUD-0151,PRJ-0266,2,10,9,1,2,52.8,1,1,3.45,0,1,3,0,13,0,1,3,1.0,0.95,0.0,1.0,0.788,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ALOC-01205,AUD-0101,PRJ-0094,1,5,5,2,0,75.5,0,0,2.89,1,2,4,1,18,0,-1,3,0.75,0.6,0.0,0.0,0.4988,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01206,AUD-0119,PRJ-0220,0,2,4,2,0,49.1,1,0,2.93,3,3,5,3,42,1,-3,2,0.4,0.0,1.0,0.0,0.375,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
ALOC-01207,AUD-0173,PRJ-0243,0,0,5,1,0,18.0,0,0,2.94,0,1,3,0,12,0,-1,2,0.6667,0.6,0.0,1.0,0.6355,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01208,AUD-0123,PRJ-0284,1,2,7,1,2,22.3,1,1,3.82,3,3,6,3,58,1,-2,5,0.8333,0.2,0.0,0.3333,0.5646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
ALOC-01209,AUD-0016,PRJ-0077,1,1,4,1,0,50.7,0,1,3.54,0,1,2,0,9,1,0,0,0.0,1.0,1.0,1.0,0.533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01210,AUD-0072,PRJ-0231,1,6,5,3,0,85.1,1,0,4.45,2,2,6,2,25,1,-1,2,0.3333,0.6,1.0,0.0,0.4668,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ALOC-01211,AUD-0177,PRJ-0079,1,4,4,3,0,32.0,1,0,3.78,0,1,3,0,15,0,0,0,0.0,1.0,0.0,1.0,0.4467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01212,AUD-0091,PRJ-0192,0,2,4,1,0,8.4,1,0,2.93,2,2,6,2,50,1,-2,2,0.3333,0.2,0.0,0.0,0.2323,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ALOC-01213,AUD-0036,PRJ-0263,2,9,8,3,3,81.0,1,0,3.43,1,1,3,1,23,0,1,1,0.3333,0.95,0.0,0.0,0.4409,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
ALOC-01214,AUD-0188,PRJ-0068,2,8,8,3,2,27.1,1,1,3.55,0,1,3,0,14,0,1,2,0.6667,0.95,1.0,1.0,0.8077,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ALOC-01215,AUD-0142,PRJ-0104,0,2,5,2,0,92.7,1,0,2.45,3,3,5,3,82,1,-3,0,0.0,0.0,0.0,0.0,0.1123,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ALOC-01216,AUD-0028,PRJ-0081,2,7,7,4,2,80.8,0,0,3.29,2,2,6,2,49,1,0,2,0.3333,1.0,0.0,0.0,0.3552,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
ALOC-01217,AUD-0003,PRJ-0233,0,1,5,2,1,19.3,1,0,2.96,1,1,5,1,22,1,-1,2,0.4,0.6,0.0,0.0,0.3534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ALOC-01218,AUD-0057,PRJ-0229,2,8,6,3,1,60.0,0,0,3.95,1,1,5,1,14,0,1,0,0.0,0.95,0.0,0.0,0.2781,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ALOC-01219,AUD-0113,PRJ-0029,0,1,3,1,0,52.7,1,0,2.88,1,1,3,1,18,1,-1,1,0.3333,0.6,0.0,0.0,0.293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ALOC-01220,AUD-0023,PRJ-0255,2,8,7,2,3,16.1,1,1,3.32,0,0,2,0,13,0,2,0,0.0,0.9,0.0,1.0,0.3639,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
ALOC-01221,AUD-0175,PRJ-0167,4,22,12,4,4,67.0,1,0,4.94,2,3,4,2,44,1,1,4,1.0,0.95,1.0,0.5,0.8662,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0
ALOC-01222,AUD-0110,PRJ-0020,2,12,8,1,2,42.3,0,0,3.44,0,1,2,0,6,0,1,0,0.0,0.95,0.0,1.0,0.4048,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ALOC-01223,AUD-0120,PRJ-0020,2,6,9,4,3,23.7,1,1,3.49,0,1,2,0,6,0,1,2,1.0,0.95,1.0,1.0,0.9772,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
ALOC-01224,AUD-0082,PRJ-0207,2,9,8,4,3,91.0,1,0,3.81,2,2,4,2,71,1,0,3,0.75,1.0,1.0,0.5,0.7825,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
ALOC-01225,AUD-0039,PRJ-0044,0,2,5,1,0,25.2,0,0,3.45,1,2,3,1,27,0,-2,0,0.0,0.2,0.0,0.0,0.1489,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ALOC-01226,AUD-0082,PRJ-0187,2,9,8,4,3,91.0,1,0,3.81,2,3,5,2,36,1,-1,3,0.6,0.6,0.0,0.5,0.5488,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
ALOC-01227,AUD-0079,PRJ-0202,4,23,10,1,5,30.9,1,0,4.19,1,2,5,1,15,0,2,3,0.6,0.9,0.0,1.0,0.571,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
ALOC-01228,AUD-0061,PRJ-0262,1,3,5,2,0,36.7,1,1,2.85,1,1,4,1,18,0,0,1,0.25,1.0,0.0,0.0,0.3213,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01229,AUD-0053,PRJ-0222,3,12,9,4,3,88.6,1,0,3.25,3,3,7,3,62,1,0,5,0.7143,1.0,1.0,0.0,0.7223,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1
ALOC-01230,AUD-0152,PRJ-0076,4,21,10,4,3,63.5,1,0,3.88,1,2,4,1,18,1,2,4,1.0,0.9,0.0,0.0,0.6505,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ALOC-01231,AUD-0001,PRJ-0144,2,8,8,4,1,66.8,1,0,3.65,2,2,5,2,31,1,0,2,0.4,1.0,0.0,0.5,0.5841,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
ALOC-01232,AUD-0085,PRJ-0116,4,22,11,1,5,19.2,1,0,4.71,1,1,4,1,17,1,3,3,0.75,0.85,0.0,0.0,0.5079,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
ALOC-01233,AUD-0020,PRJ-0138,3,14,8,2,4,54.1,0,1,4.32,1,2,5,1,18,0,1,1,0.2,0.95,0.0,1.0,0.5002,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
ALOC-01234,AUD-0037,PRJ-0021,2,7,7,4,2,23.0,1,1,3.57,2,3,4,2,17,1,-1,1,0.25,0.6,0.0,0.0,0.259,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
ALOC-01235,AUD-0127,PRJ-0283,0,1,4,1,0,46.4,1,0,3.81,1,1,5,1,21,0,-1,2,0.4,0.6,0.0,0.0,0.4332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ALOC-01236,AUD-0007,PRJ-0211,1,4,6,3,0,59.8,1,1,3.57,1,2,3,1,20,0,-1,3,1.0,0.6,0.0,0.0,0.6528,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01237,AUD-0059,PRJ-0143,2,10,8,3,2,23.3,0,0,4.4,2,3,5,2,26,1,-1,2,0.4,0.6,0.0,0.0,0.2519,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
ALOC-01238,AUD-0061,PRJ-0007,1,3,5,2,0,36.7,1,1,2.85,0,1,4,0,6,1,0,2,0.5,1.0,0.0,1.0,0.6158,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-01239,AUD-0095,PRJ-0155,1,5,7,3,0,36.2,1,0,3.78,2,3,4,2,47,1,-2,2,0.5,0.2,1.0,0.0,0.4612,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ALOC-01240,AUD-0170,PRJ-0152,3,11,9,2,4,60.7,1,0,4.52,2,3,5,2,43,1,0,3,0.6,1.0,0.0,1.0,0.7007,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0
ALOC-01241,AUD-0188,PRJ-0230,2,8,8,3,2,27.1,1,1,3.55,2,2,5,2,27,1,0,1,0.2,1.0,0.0,1.0,0.4951,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
ALOC-01242,AUD-0013,PRJ-0220,2,9,9,1,2,71.4,0,1,3.56,3,3,5,3,42,1,-1,0,0.0,0.6,0.0,0.6667,0.2476,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
ALOC-01243,AUD-0035,PRJ-0111,1,5,5,1,1,54.0,1,1,2.9,2,3,5,2,22,1,-2,3,0.6,0.2,0.0,0.5,0.4069,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
ALOC-01244,AUD-0093,PRJ-0203,3,17,8,2,4,50.1,1,0,4.49,0,0,3,0,12,0,3,1,0.3333,0.85,0.0,1.0,0.4943,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
ALOC-01245,AUD-0029,PRJ-0094,0,0,2,2,1,30.9,0,0,3.26,1,2,4,1,18,0,-2,0,0.0,0.2,0.0,0.0,0.1322,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ALOC-01246,AUD-0136,PRJ-0173,1,2,5,2,1,63.2,1,0,3.43,2,3,5,2,36,1,-2,2,0.4,0.2,1.0,0.5,0.4994,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
ALOC-01247,AUD-0075,PRJ-0108,3,17,10,3,3,30.2,1,0,4.36,0,1,3,0,18,0,2,2,0.6667,0.9,1.0,1.0,0.8461,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ALOC-01248,AUD-0021,PRJ-0198,3,16,9,4,2,94.8,1,1,4.58,2,3,4,2,30,1,0,3,0.75,1.0,0.0,0.0,0.615,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
